T	mtheta	mh2	dec1	error1	prob1	dec2	error2	prob2	dec3	error3	prob3	dec4	error4	prob4	dec5	error5	prob5	dec6	error6	prob6	dec7	error7	prob7	dec8	error8	prob8	dec9	error9	prob9	dec10	error10	prob10	dec11	error11	prob11	dec12	error12	prob12
4.890787e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.009474e-749	9.802781e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.236630e-35	3.023914e-01	1.000000e+00	5.289234e-236	1.188537e-01	1.000000e+00	4.084972e-23	1.928269e-01	9.999860e-01	1.207008e-23	2.237005e-01	4.206583e-01	5.941483e-326	2.166010e-01	1.000000e+00	6.366348e-37	1.087961e-01	1.000000e+00	2.273182e-25	2.998853e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.074705e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.326218e-722	1.028294e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.398842e-34	4.072128e-01	1.000000e+00	7.318571e-228	9.481251e-02	1.000000e+00	4.117509e-23	3.561261e-01	9.997323e-01	1.200658e-23	1.162573e-01	8.214044e-05	1.570855e-314	9.746673e-02	1.000000e+00	2.882899e-36	4.593489e-01	1.000000e+00	2.259369e-25	1.368802e-01	2.943320e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.265540e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.292362e-696	1.052987e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.595610e-34	1.020361e-01	1.000000e+00	5.251981e-220	1.110745e-01	1.000000e+00	4.143970e-23	1.489127e-01	4.296547e-01	1.193988e-23	1.174797e-01	2.324830e-05	1.627616e-303	9.856284e-02	1.000000e+00	1.209000e-35	2.144990e-01	1.000000e+00	2.243009e-25	3.415988e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.463550e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.971812e-671	9.985809e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.992291e-33	1.060812e-01	1.000000e+00	1.906192e-212	1.006828e-01	1.000000e+00	4.163562e-23	1.454781e-01	3.233834e-04	1.187069e-23	1.381434e-01	1.782235e-03	6.712843e-293	9.547706e-02	1.000000e+00	4.713621e-35	9.735624e-02	1.000000e+00	2.224530e-25	2.722682e-01	9.999854e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.669007e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.585035e-647	1.038404e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.937287e-33	9.818280e-02	1.000000e+00	3.722831e-205	1.116405e-01	1.000000e+00	4.175164e-23	1.183924e-01	4.505843e-01	1.177750e-23	1.369496e-01	1.807904e-02	1.140852e-282	9.586012e-02	1.000000e+00	1.780700e-34	1.022060e-01	1.000000e+00	2.204967e-25	3.995211e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.882190e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.063163e-624	1.011556e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.154449e-32	1.032896e-01	1.000000e+00	3.949646e-198	1.253591e-01	1.000000e+00	4.183732e-23	1.206289e-01	3.058035e-01	1.166568e-23	1.184187e-01	2.819249e-02	8.244501e-273	9.585957e-02	1.000000e+00	6.395331e-34	1.015910e-01	1.000000e+00	2.179155e-25	1.174086e-01	2.016505e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.103390e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.592304e-601	1.149244e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.588333e-32	9.877409e-02	1.000000e+00	2.327781e-191	9.745310e-02	1.000000e+00	4.181585e-23	1.150004e-01	7.092245e-05	1.154979e-23	1.253866e-01	3.536918e-02	2.613322e-263	9.683777e-02	1.000000e+00	2.189065e-33	1.014330e-01	1.000000e+00	2.157183e-25	1.393206e-01	4.035549e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.332908e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.417056e-580	1.016008e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.792784e-31	1.026610e-01	1.000000e+00	7.790627e-185	9.460477e-02	1.000000e+00	4.179797e-23	1.244604e-01	4.668261e-03	1.143024e-23	1.249535e-01	9.790959e-01	3.793054e-254	1.162517e-01	1.000000e+00	7.153197e-33	1.024609e-01	1.000000e+00	2.131571e-25	2.732127e-01	9.984996e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.571058e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.093211e-559	1.038909e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.812589e-31	1.012881e-01	1.000000e+00	1.513751e-178	9.575006e-02	1.000000e+00	4.172653e-23	1.199686e-01	1.568147e-02	1.130422e-23	2.680966e-01	9.997892e-01	2.523985e-245	1.099743e-01	1.000000e+00	2.281730e-32	3.534802e-01	9.955051e-01	2.103398e-25	1.346361e-01	9.836044e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.818162e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.118461e-539	1.022716e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.102331e-30	1.025049e-01	1.000000e+00	1.735157e-172	9.684409e-02	1.000000e+00	4.161220e-23	1.405858e-01	5.772391e-02	1.116073e-23	2.092580e-01	9.998330e-01	7.952588e-237	1.000186e-01	1.000000e+00	6.692215e-32	1.069746e-01	1.000000e+00	2.075195e-25	2.924633e-01	9.977939e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.074559e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.088595e-520	1.922064e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.448138e-30	1.088123e-01	1.000000e+00	1.197485e-166	9.739264e-02	1.000000e+00	4.141049e-23	1.232359e-01	5.205792e-01	1.101521e-23	2.413691e-01	9.989952e-01	1.244908e-228	9.664802e-02	1.000000e+00	1.921733e-31	1.027197e-01	1.000000e+00	2.045008e-25	2.777403e-01	9.974189e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.340598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.242038e-501	1.033969e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.389024e-29	2.396499e-01	8.563926e-01	5.176059e-161	7.993938e-01	1.000000e+00	4.119126e-23	1.281835e-01	9.762613e-01	1.086067e-23	2.844604e-01	9.892608e-01	9.820840e-221	1.023434e-01	1.000000e+00	5.303004e-31	1.045620e-01	1.000000e+00	2.013424e-25	2.683935e-01	9.885609e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.616642e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.800760e-483	1.054017e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.352271e-29	2.037175e-01	8.245293e-01	1.367645e-155	2.995710e-01	1.000000e+00	4.089232e-23	1.161305e-01	9.412101e-01	1.069586e-23	1.995363e-01	9.986512e-01	4.007032e-213	9.851474e-02	1.000000e+00	1.408859e-30	1.052214e-01	1.000000e+00	1.981056e-25	2.175047e-01	9.988126e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.903066e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.243696e-466	1.052649e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.824873e-29	2.284908e-01	6.732540e-01	2.253620e-150	9.569920e-02	1.000000e+00	4.062663e-23	2.609678e-01	9.840613e-01	1.053230e-23	1.307050e-01	9.481268e-01	8.642117e-206	9.583050e-02	1.000000e+00	3.604905e-30	1.068362e-01	1.000000e+00	1.948799e-25	2.320871e-01	9.884660e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.200261e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.382652e-449	1.058064e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.767976e-28	2.529320e-01	5.157653e-01	2.437814e-145	9.604437e-02	1.000000e+00	4.031885e-23	3.072757e-01	9.786335e-01	1.036168e-23	1.231128e-01	9.761966e-01	1.009872e-198	1.175419e-01	1.000000e+00	9.080375e-30	1.704103e-01	9.287801e-01	1.915409e-25	2.147299e-01	9.874480e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.508632e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.497073e-433	3.456284e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.873707e-28	3.961646e-01	1.982729e-01	1.733768e-140	9.849045e-02	1.000000e+00	3.993628e-23	2.659438e-01	9.952817e-01	1.019557e-23	1.949221e-01	9.991649e-01	6.528843e-192	9.486040e-02	1.000000e+00	2.166326e-29	2.440359e-01	6.584059e-01	1.881982e-25	2.331470e-01	9.890130e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.828599e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.091455e-418	1.070880e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.229813e-28	3.021562e-01	1.662712e-01	8.214236e-136	9.928753e-02	1.000000e+00	3.953973e-23	2.249714e-01	9.979757e-01	1.002753e-23	2.407247e-01	9.961109e-01	2.394067e-185	9.480942e-02	1.000000e+00	5.000470e-29	2.781368e-01	4.566291e-01	1.847498e-25	1.910659e-01	9.993878e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.160598e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.138186e-403	1.068463e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.701023e-27	5.930185e-01	1.734891e-01	2.630433e-131	9.770590e-02	1.000000e+00	3.910839e-23	1.303626e-01	9.830261e-01	9.852798e-24	3.099844e-01	9.924693e-01	5.062328e-179	9.518528e-02	1.000000e+00	1.118282e-28	3.451691e-01	2.581651e-01	1.813180e-25	2.049157e-01	9.990624e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.505083e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.940891e-389	9.783821e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.422337e-27	1.243349e+00	8.504951e-01	5.851612e-127	1.083959e-01	1.000000e+00	3.869353e-23	2.848982e-01	9.688468e-01	9.676444e-24	2.408497e-01	9.980750e-01	6.308787e-173	9.442682e-02	1.000000e+00	2.424709e-28	2.467092e-01	3.883640e-01	1.778777e-25	2.119653e-01	9.990219e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.862522e-03	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.630657e-375	9.949043e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.587774e-27	1.012481e-01	1.000000e+00	8.927820e-123	1.121727e-01	1.000000e+00	3.821927e-23	2.212474e-01	9.976867e-01	9.500459e-24	2.391259e-01	9.968642e-01	4.720956e-167	9.460994e-02	1.000000e+00	5.106550e-28	1.011123e+00	3.874087e-01	1.744921e-25	2.163197e-01	9.986619e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.023340e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.735157e-362	9.981883e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.286919e-26	2.211768e+00	9.999999e-01	9.598186e-119	1.123268e-01	1.000000e+00	3.774579e-23	3.252324e-01	9.786626e-01	9.326409e-24	3.295169e-01	1.000000e+00	2.161187e-161	9.759582e-02	1.000000e+00	1.052060e-27	1.751223e+00	9.858301e-01	1.711058e-25	2.665208e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.061823e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.724587e-349	1.002813e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.368392e-26	9.677438e-01	9.998603e-01	7.287546e-115	1.024552e-01	1.000000e+00	3.723730e-23	2.211553e-01	9.980310e-01	9.147255e-24	2.839893e-01	1.000000e+00	6.156487e-156	9.613169e-02	1.000000e+00	2.079709e-27	4.502863e-01	5.761575e-01	1.677102e-25	2.560446e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.101753e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.589250e-336	9.998911e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.301633e-26	7.840104e-01	4.857218e-01	4.091417e-111	1.134481e-01	1.000000e+00	3.674748e-23	2.336078e-01	9.976210e-01	8.973765e-24	2.170758e-01	9.616039e-01	1.111725e-150	1.017508e-01	1.000000e+00	4.061907e-27	1.908137e+00	1.000000e+00	1.643851e-25	2.670334e-01	9.394273e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.143184e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.334290e-324	1.035424e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.626358e-26	3.145402e-01	4.052049e-01	1.640604e-107	9.832239e-02	1.000000e+00	3.625111e-23	3.333775e-01	1.000000e+00	8.797970e-24	1.323724e-01	7.662301e-01	1.292287e-145	9.704268e-02	1.000000e+00	7.721212e-27	2.202584e+00	1.000000e+00	1.609522e-25	1.248430e-01	7.876661e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.186174e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.138933e-313	1.012241e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.312729e-25	1.084264e-01	6.158040e-01	4.906775e-104	1.008416e-01	1.000000e+00	3.571801e-23	2.649706e-01	1.000000e+00	8.626053e-24	1.205186e-01	1.139908e-03	9.804279e-141	9.790334e-02	1.000000e+00	1.409034e-26	6.570609e-01	6.521083e-01	1.577420e-25	1.367172e-01	1.067445e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.230780e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.910843e-302	1.004254e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.230674e-25	1.063908e-01	5.637535e-01	1.096854e-100	1.088123e-01	1.000000e+00	3.521018e-23	2.996089e-01	9.069326e-01	8.457450e-24	1.223313e-01	4.296722e-04	4.953947e-136	9.754444e-02	1.000000e+00	2.540687e-26	7.514873e-01	3.254363e-01	1.545393e-25	1.364729e-01	3.276313e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.277063e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.310484e-291	1.055807e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.714643e-25	1.005507e-01	5.266645e-01	1.848058e-97	1.049810e-01	1.000000e+00	3.468104e-23	1.369285e-01	8.310888e-01	8.297042e-24	2.377654e-01	1.000000e+00	1.688020e-131	9.646715e-02	1.000000e+00	4.476860e-26	7.937570e-01	1.707617e-01	1.513827e-25	2.207641e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.325087e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	4.451667e-281	1.024573e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.027622e-25	9.880862e-02	1.000000e+00	2.381640e-94	9.938390e-02	1.000000e+00	3.416871e-23	2.046934e-01	1.755307e-02	8.129429e-24	1.243603e-01	2.400816e-04	3.934300e-127	9.655008e-02	1.000000e+00	7.653631e-26	1.058105e-01	6.263563e-01	1.482093e-25	1.230918e-01	2.021006e-04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.374917e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.636701e-271	9.973286e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.805869e-25	3.457074e-01	1.027810e-01	2.414927e-91	8.156162e-01	1.000000e+00	3.364583e-23	1.205577e-01	1.399812e-02	7.976596e-24	1.292272e-01	2.020414e-01	6.441405e-123	1.114849e-01	1.000000e+00	1.293420e-25	1.031750e-01	4.273610e-01	1.453389e-25	1.437119e-01	6.408408e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.426621e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.311394e-261	1.166927e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.543334e-24	3.933027e-01	5.877405e-02	1.849213e-88	1.128785e-01	1.000000e+00	3.315578e-23	2.697743e-01	1.000000e+00	7.821356e-24	1.252610e-01	4.312796e-01	7.324118e-119	1.100059e-01	1.000000e+00	2.127576e-25	9.827199e-02	1.000000e+00	1.423751e-25	1.334662e-01	5.507674e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.480269e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.099319e-252	1.172395e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.390967e-24	9.840108e-01	7.327804e-02	1.104328e-85	9.810578e-02	1.000000e+00	3.265202e-23	1.504232e-01	5.058861e-04	7.675920e-24	2.250112e-01	9.909219e-01	5.854369e-115	9.921380e-02	1.000000e+00	3.460140e-25	1.009195e-01	1.000000e+00	1.395018e-25	2.806498e-01	9.830842e-01	6.593331e-4768	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.535935e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.540860e-243	1.003321e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.631424e-24	4.597528e-01	1.606669e-02	5.287780e-83	9.974939e-02	1.000000e+00	3.214426e-23	1.222553e-01	5.699794e-02	7.531003e-24	1.508444e-01	4.178706e-01	3.428258e-111	9.871208e-02	1.000000e+00	5.597375e-25	4.007529e-01	4.050810e-02	1.367324e-25	1.202217e-01	3.642915e-01	7.958790e-4595	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.593694e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.449456e-235	1.027808e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.438758e-24	5.665887e-01	2.337244e-01	2.070990e-80	9.233329e-01	1.000000e+00	3.168517e-23	1.347522e-01	5.435302e-01	7.392339e-24	1.345860e-01	6.569846e-01	1.457970e-107	1.006513e-01	1.000000e+00	8.768760e-25	3.103904e-01	9.844334e-02	1.342623e-25	1.415297e-01	6.783133e-01	5.109727e-4428	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.653624e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.427530e-227	1.013867e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.014581e-24	5.026556e-01	4.048648e-02	6.235492e-78	1.192580e-01	1.000000e+00	3.123878e-23	2.280603e-01	9.901829e-01	7.254469e-24	1.215525e-01	6.422019e-01	4.571652e-104	1.039627e-01	1.000000e+00	1.352238e-24	8.420646e-01	1.065503e-02	1.317204e-25	1.385775e-01	8.039543e-01	2.944034e-4267	0.000000e+00	0.000000e+00	2.690599e-4842	0.000000e+00	0.000000e+00
1.715809e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.191378e-219	1.008499e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.149333e-23	1.246793e-01	9.937071e-01	1.559454e-75	9.905104e-02	1.000000e+00	3.080448e-23	2.537687e-01	1.000000e+00	7.132703e-24	1.421758e-01	6.075862e-01	1.070877e-100	1.066185e-01	1.000000e+00	2.058973e-24	1.576300e+00	5.992609e-01	1.293323e-25	1.332700e-01	6.533691e-01	2.522343e-4112	0.000000e+00	0.000000e+00	1.582702e-4666	0.000000e+00	0.000000e+00
1.780332e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.661522e-211	9.962669e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.666985e-23	1.863270e-01	6.547716e-01	3.254400e-73	4.101431e-01	1.000000e+00	3.035892e-23	1.218720e-01	5.784338e-01	7.017710e-24	2.794265e-01	9.915946e-01	1.884149e-97	1.005667e-01	1.000000e+00	3.057070e-24	9.471225e-01	1.056586e-01	1.271390e-25	2.658125e-01	1.000000e+00	5.225803e-3963	0.000000e+00	0.000000e+00	3.956960e-4497	0.000000e+00	0.000000e+00
1.847281e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	8.629821e-204	1.005811e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.355610e-23	3.014085e-01	1.293934e-01	5.353229e-71	1.058190e-01	1.000000e+00	2.998626e-23	1.283094e-01	7.252359e-01	6.904284e-24	2.955945e-01	9.907868e-01	2.532344e-94	9.829694e-02	1.000000e+00	4.427868e-24	1.099770e-01	9.997948e-01	1.250146e-25	3.007051e-01	9.900841e-01	4.180988e-3819	0.000000e+00	0.000000e+00	7.151343e-4334	0.000000e+00	0.000000e+00
1.916748e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.097094e-196	9.931871e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.288318e-23	6.013587e-01	2.484452e-02	7.480424e-69	9.835044e-02	1.000000e+00	2.964704e-23	3.050306e-01	1.000000e+00	6.796013e-24	2.261949e-01	9.982625e-01	2.618708e-91	9.794485e-02	1.000000e+00	6.418838e-24	1.096850e-01	9.966549e-01	1.230045e-25	2.143402e-01	9.988844e-01	2.030354e-3680	0.000000e+00	0.000000e+00	1.560407e-4176	0.000000e+00	0.000000e+00
1.988828e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	7.709076e-190	9.938806e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.532932e-23	6.400015e-01	1.947252e-02	8.716195e-67	1.065244e-01	1.000000e+00	2.930895e-23	1.962474e-01	9.989248e-01	6.702117e-24	2.283879e-01	9.987383e-01	2.125325e-88	1.141298e-01	1.000000e+00	9.285986e-24	3.455281e-01	1.048935e-01	1.212199e-25	2.235741e-01	9.988483e-01	9.248569e-3547	0.000000e+00	0.000000e+00	6.735517e-4025	0.000000e+00	0.000000e+00
2.063618e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.056896e-183	9.971303e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.170821e-23	3.206312e-01	1.841429e-01	8.527091e-65	1.013695e-01	1.000000e+00	2.901891e-23	2.017862e-01	9.993463e-01	6.616448e-24	2.082207e-01	9.994573e-01	1.344793e-85	2.440524e-01	1.000000e+00	1.310315e-23	2.500876e-01	2.612599e-01	1.196000e-25	2.080829e-01	9.994780e-01	6.008684e-3418	0.000000e+00	0.000000e+00	9.252784e-3879	0.000000e+00	0.000000e+00
2.141220e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	6.976794e-177	9.980964e-02	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.224460e-23	1.176016e-01	7.395178e-01	7.204758e-63	7.779267e-01	1.000000e+00	2.877508e-23	2.387005e-01	9.983902e-01	6.544098e-24	3.437036e-01	9.967575e-01	6.536793e-83	1.013546e-01	1.000000e+00	1.825136e-23	2.311283e-01	4.048547e-01	1.182199e-25	3.460650e-01	9.967763e-01	1.108466e-3254	0.000000e+00	0.000000e+00	6.402009e-3738	0.000000e+00	0.000000e+00
2.221741e-02	4.000000e-03	1.500000e-01	0.000000e+00	0.000000e+00	0.000000e+00	9.329436e-171	1.002270e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.107960e-22	2.773939e-01	1.093017e-01	4.975985e-61	1.060334e-01	1.000000e+00	2.856944e-23	2.153181e-01	9.991349e-01	6.481424e-24	2.975653e-01	9.984334e-01	2.591166e-80	1.284111e-01	1.000000e+00	2.512229e-23	2.640567e-01	2.569855e-01	1.169912e-25	2.644625e-01	1.000000e+00	1.580793e-3136	0.000000e+00	0.000000e+00	3.471362e-3602	0.000000e+00	0.000000e+00
2.305289e-02	4.000000e-03	1.500000e-01	2.489574e-4762	0.000000e+00	0.000000e+00	7.486933e-165	1.022201e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.462281e-22	1.851877e-01	3.498759e-01	2.995105e-59	1.022639e-01	1.000000e+00	2.840930e-23	2.114603e-01	9.998282e-01	6.427504e-24	1.352975e-01	4.993262e-03	8.244943e-78	1.360553e-01	1.000000e+00	3.425594e-23	8.180474e-01	2.156576e-02	1.160058e-25	1.398837e-01	4.439567e-03	1.035146e-3022	0.000000e+00	0.000000e+00	2.258016e-3471	0.000000e+00	0.000000e+00
2.391980e-02	4.000000e-03	1.500000e-01	2.255208e-4589	0.000000e+00	0.000000e+00	3.657558e-159	1.008480e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.911234e-22	1.853850e-01	3.003252e-01	1.554561e-57	1.074432e-01	1.000000e+00	2.832003e-23	2.273766e-01	9.997994e-01	6.388668e-24	1.279141e-01	4.277538e-04	2.128524e-75	1.058895e-01	1.000000e+00	4.603808e-23	1.716779e-01	5.069001e-01	1.152214e-25	1.263719e-01	6.017611e-04	5.586475e-2913	0.000000e+00	0.000000e+00	1.533505e-3305	0.000000e+00	0.000000e+00
