	mtheta     	mh2        	dec1       	error1     	prob1      	dec2       	error2     	prob2      	dec3       	error3     	prob3      	dec4       	error4     	prob4      	dec5       	error5     	prob5      	dec6       	error6     	prob6      	dec7       	error7     	prob7      	dec8       	error8     	prob8      	dec9       	error9     	prob9      	dec10      	error10    	prob10     	dec11      	error11    	prob11     	dec12      	error12    	prob12     	dectotal   
7.140151e-01	4.000000e-03	1.500000e-01	3.467015e-137	9.717896e-02	1.000000e+00	1.725132e-03	1.078049e-01	9.999209e-01	4.755297e-198	1.069012e-01	1.000000e+00	1.331613e-03	1.599851e-01	1.508882e-01	7.500628e-02	1.344500e-01	2.890887e-01	3.220230e-06	1.444064e-01	2.172505e-01	7.067568e-07	1.750540e-01	8.266755e-01	2.311081e-02	2.540324e-01	4.743867e-01	5.360077e-04	1.369398e-01	8.913867e-01	1.266036e-08	1.750195e-01	8.267519e-01	3.107777e-85	1.028097e-01	1.000000e+00	9.150981e-99	1.012692e-01	1.000000e+00	1.017138e-01
7.408657e-01	4.000000e-03	1.500000e-01	1.050341e-131	1.008201e-01	1.000000e+00	2.523037e-03	1.085620e-01	9.985692e-01	1.978291e-190	1.069973e-01	1.000000e+00	1.411498e-03	1.355046e-01	1.794122e-01	8.618545e-02	1.289672e-01	4.525727e-01	3.419857e-06	1.493983e-01	2.759291e-01	7.499135e-07	2.163223e-01	8.525119e-01	2.782810e-02	2.848048e-01	3.046150e-01	5.694085e-04	1.377190e-01	2.384338e-01	1.343344e-08	2.163090e-01	8.524860e-01	1.026652e-81	3.195121e-01	1.000000e+00	8.876562e-95	1.014884e-01	1.000000e+00	1.185217e-01
7.687260e-01	4.000000e-03	1.500000e-01	2.011789e-126	9.786366e-02	1.000000e+00	3.686930e-03	2.711488e-01	2.208357e-01	4.360194e-183	1.082017e-01	1.000000e+00	1.505068e-03	1.380020e-01	2.497022e-01	9.904991e-02	1.333469e-01	8.164159e-01	3.643544e-06	1.645788e-01	2.788311e-01	7.978966e-07	1.633889e-01	7.155148e-01	3.340948e-02	1.848588e-01	6.227154e-01	6.074342e-04	1.680362e-01	1.690857e-01	1.429299e-08	1.633953e-01	7.156428e-01	2.454521e-78	1.157818e-01	1.000000e+00	6.164910e-91	1.017441e-01	1.000000e+00	1.382633e-01
7.976339e-01	4.000000e-03	1.500000e-01	2.476696e-121	9.958428e-02	1.000000e+00	5.259731e-03	5.172919e-01	2.257769e-02	5.268667e-176	1.188013e-01	1.000000e+00	1.609929e-03	1.449587e-01	3.308885e-01	1.136350e-01	1.341867e-01	7.080452e-01	3.888920e-06	1.632617e-01	3.433897e-01	8.516588e-07	1.509612e-01	7.640892e-01	3.997975e-02	2.593328e-01	3.660816e-01	6.492104e-04	1.567510e-01	2.374438e-01	1.525602e-08	1.509563e-01	7.641617e-01	4.453090e-75	1.155393e-01	1.000000e+00	3.108961e-87	1.024569e-01	1.000000e+00	1.611384e-01
8.276289e-01	4.000000e-03	1.500000e-01	1.989449e-116	1.041262e-01	1.000000e+00	7.406360e-03	6.054495e-01	1.669148e-02	3.440284e-169	1.069171e-01	1.000000e+00	1.724124e-03	1.421110e-01	4.892791e-01	1.304424e-01	6.316379e-01	8.647291e-03	4.165012e-06	1.706378e-01	9.062069e-01	9.126538e-07	1.563006e-01	4.825974e-01	4.769057e-02	2.824067e-01	3.435043e-01	6.957156e-04	1.942977e-01	2.421092e-01	1.634863e-08	1.562898e-01	4.824134e-01	6.098375e-72	1.032574e-01	1.000000e+00	1.145078e-83	1.042947e-01	1.000000e+00	1.879643e-01
8.587519e-01	4.000000e-03	1.500000e-01	1.055845e-111	1.013574e-01	1.000000e+00	1.029083e-02	3.169817e-01	2.273849e-01	1.284404e-162	1.062624e-01	1.000000e+00	1.849614e-03	1.478390e-01	4.823696e-01	1.487330e-01	2.039607e-01	4.797138e-01	4.464247e-06	1.837511e-01	4.640005e-01	9.775175e-07	1.553671e-01	1.131367e-01	5.657424e-02	1.822387e-01	6.421336e-01	7.456041e-04	1.455166e-01	2.145743e-01	1.751055e-08	1.553622e-01	1.131194e-01	6.497364e-69	1.179826e-01	1.000000e+00	3.117285e-80	1.031917e-01	1.000000e+00	2.181987e-01
8.910453e-01	4.000000e-03	1.500000e-01	3.763042e-107	1.012480e-01	1.000000e+00	1.396790e-02	1.234473e-01	6.586100e-01	2.763711e-156	1.065919e-01	1.000000e+00	1.984892e-03	1.434437e-01	3.343567e-01	1.694694e-01	3.178517e-01	6.373880e-03	4.789061e-06	1.718710e-01	5.842272e-01	1.048758e-06	1.589697e-01	3.153575e-01	6.684042e-02	2.450081e-01	3.353213e-01	8.005106e-04	1.414551e-01	3.026579e-01	1.878670e-08	1.589696e-01	3.152334e-01	5.318154e-66	1.170785e-01	1.000000e+00	6.436741e-77	1.160885e-01	1.000000e+00	2.530690e-01
9.245531e-01	4.000000e-03	1.500000e-01	9.144845e-103	9.994512e-02	1.000000e+00	1.916906e-02	3.916842e-01	4.149942e-02	3.498731e-150	1.064533e-01	1.000000e+00	2.137135e-03	1.522750e-01	4.308529e-01	1.928583e-01	3.110534e-01	3.451811e-03	5.147960e-06	1.562176e-01	3.282098e-01	1.128651e-06	1.802559e-01	6.270811e-04	7.875072e-02	1.978896e-01	6.218348e-01	8.613178e-04	1.439935e-01	2.149084e-01	2.021783e-08	1.802611e-01	6.266568e-04	3.373491e-63	1.079696e-01	1.000000e+00	9.916761e-74	1.148690e-01	1.000000e+00	2.937828e-01
9.593209e-01	4.000000e-03	1.500000e-01	1.537718e-98	9.812316e-02	1.000000e+00	2.575221e-02	2.081353e-01	2.365976e-01	2.660781e-144	1.076985e-01	1.000000e+00	2.304440e-03	1.423852e-01	3.914238e-01	2.193158e-01	2.962937e-01	3.025909e-03	5.554263e-06	1.649807e-01	2.971195e-01	1.216655e-06	2.803427e-01	1.000000e+00	9.253844e-02	2.220161e-01	5.077613e-01	9.301096e-04	1.532691e-01	3.094170e-01	2.179426e-08	2.803423e-01	1.000000e+00	1.721264e-60	1.186718e-01	1.000000e+00	1.168965e-70	1.164918e-01	1.000000e+00	3.408478e-01
9.953962e-01	4.000000e-03	1.500000e-01	1.811819e-94	1.006610e-01	1.000000e+00	3.425908e-02	1.884492e-01	3.108883e-01	1.235817e-138	1.074940e-01	1.000000e+00	2.494947e-03	1.613261e-01	3.928293e-01	2.491891e-01	3.289623e-01	9.995018e-01	6.004601e-06	1.591128e-01	2.481866e-01	1.316830e-06	5.913546e-01	3.635451e-04	1.085217e-01	3.099374e-01	2.899551e-01	1.006105e-03	1.446097e-01	3.249810e-01	2.358984e-08	5.947173e-01	3.743886e-04	6.866754e-58	1.043449e-01	1.000000e+00	1.064240e-67	1.154455e-01	1.000000e+00	3.954783e-01
1.032828e+00	4.000000e-03	1.500000e-01	1.515257e-90	1.015244e-01	1.000000e+00	4.469715e-02	1.071759e-01	9.908398e-01	3.574567e-133	1.072724e-01	1.000000e+00	2.702639e-03	1.489729e-01	6.005167e-02	2.832395e-01	3.679234e-01	4.193806e-03	6.513110e-06	1.772495e-01	6.595280e-04	1.427464e-06	3.068095e-01	1.000000e+00	1.269047e-01	4.805147e-01	8.804511e-02	1.091857e-03	1.504161e-01	3.537706e-01	2.557054e-08	3.068087e-01	1.000000e+00	2.209520e-55	1.018108e-01	1.000000e+00	7.473315e-65	1.066896e-01	1.000000e+00	4.586438e-01
1.071668e+00	4.000000e-03	1.500000e-01	9.112691e-87	9.971033e-02	1.000000e+00	5.904666e-02	2.702060e-01	9.999895e-01	6.543444e-128	1.067359e-01	1.000000e+00	2.944993e-03	1.653821e-01	2.284299e-01	3.214808e-01	2.512378e-01	2.672866e-01	7.086086e-06	3.006628e-01	1.260259e-03	1.551657e-06	2.877871e-01	6.426001e-02	1.481957e-01	1.734770e-01	4.495364e-01	1.187181e-03	1.447926e-01	2.196838e-01	2.779497e-08	2.904069e-01	6.294875e-02	5.771191e-53	1.091873e-01	1.000000e+00	4.202452e-62	1.188602e-01	1.000000e+00	5.328640e-01
1.111968e+00	4.000000e-03	1.500000e-01	3.996779e-83	1.028661e-01	1.000000e+00	7.652560e-02	3.353301e-01	1.000000e+00	7.691242e-123	1.075606e-01	1.000000e+00	3.210933e-03	1.550034e-01	5.546455e-04	3.652642e-01	3.281474e-01	1.603473e-01	7.744683e-06	7.305806e-01	1.523697e-04	1.691514e-06	1.566938e-01	2.253598e-01	1.728403e-01	2.059556e-01	4.293760e-01	1.294978e-03	1.465717e-01	6.820739e-02	3.030042e-08	1.566801e-01	2.251166e-01	1.227872e-50	1.022291e-01	1.000000e+00	1.843091e-59	1.027470e-01	1.000000e+00	6.191455e-01
1.153783e+00	4.000000e-03	1.500000e-01	1.313314e-79	2.676510e-01	1.000000e+00	9.750642e-02	1.217404e-01	6.488366e-01	5.925616e-118	1.078699e-01	1.000000e+00	3.517331e-03	1.580228e-01	1.259917e-03	4.149052e-01	2.616092e-01	1.750132e-01	8.457858e-06	3.325986e-01	1.000000e+00	1.850510e-06	1.547207e-01	1.128020e-01	2.013037e-01	3.623826e-01	4.854280e-03	1.418413e-03	1.514650e-01	6.842045e-02	3.314870e-08	1.547123e-01	1.129663e-01	2.172108e-48	1.132508e-01	1.000000e+00	6.501142e-57	1.018114e-01	1.000000e+00	7.186614e-01
1.197171e+00	4.000000e-03	1.500000e-01	3.121345e-76	1.164148e-01	1.000000e+00	1.257641e-01	2.767549e-01	2.652224e-01	3.033896e-113	1.078911e-01	1.000000e+00	3.864898e-03	1.602154e-01	1.409533e-03	4.718373e-01	2.625534e-01	1.084295e-01	9.305024e-06	8.123783e-01	1.234873e-03	2.032653e-06	1.579330e-01	3.678835e-02	2.343183e-01	2.529826e-01	9.091026e-03	1.558820e-03	1.512856e-01	2.174371e-02	3.641141e-08	1.579326e-01	3.678697e-02	3.108347e-46	1.008253e-01	1.000000e+00	1.855288e-54	1.120995e-01	1.000000e+00	8.373549e-01
1.242191e+00	4.000000e-03	1.500000e-01	5.633979e-73	1.156542e-01	1.000000e+00	1.599918e-01	1.949288e-01	5.484815e-01	1.049375e-108	1.084144e-01	1.000000e+00	4.266037e-03	1.490063e-01	1.613480e-04	5.381285e-01	2.622332e-01	1.134866e-01	1.024103e-05	1.596559e-01	3.682299e-02	2.246841e-06	1.752567e-01	1.219317e-01	2.732387e-01	3.197058e-01	2.784339e-03	1.722427e-03	1.567137e-01	2.977100e-04	4.024821e-08	1.752557e-01	1.219367e-01	3.753071e-44	9.956580e-02	1.000000e+00	4.361180e-52	1.155732e-01	1.000000e+00	9.773600e-01
1.288904e+00	4.000000e-03	1.500000e-01	7.768663e-70	1.149342e-01	1.000000e+00	2.024109e-01	3.119987e-01	4.547678e-01	2.515547e-104	1.205561e-01	1.000000e+00	4.729947e-03	1.495758e-01	1.695545e-03	6.149001e-01	3.419744e-01	4.528907e-02	1.135837e-05	1.597450e-01	1.125000e-01	2.491421e-06	1.689264e-01	1.345159e-01	3.185223e-01	1.677627e-01	1.766011e-02	1.906061e-03	1.370214e-01	1.194436e-03	4.462938e-08	1.689242e-01	1.344916e-01	3.802404e-42	1.026515e-01	1.000000e+00	8.191583e-50	1.073641e-01	1.000000e+00	1.142483e+00
1.337373e+00	4.000000e-03	1.500000e-01	8.168815e-67	1.180356e-01	1.000000e+00	2.546674e-01	2.934273e-01	5.277929e-01	4.134440e-100	1.239090e-01	1.000000e+00	5.268850e-03	2.809490e-01	1.337002e-01	7.032569e-01	2.078845e-01	2.268748e-01	1.263857e-05	1.587019e-01	4.567943e-02	2.769493e-06	1.649779e-01	6.753590e-02	3.714603e-01	2.595032e-01	1.257507e-02	2.127201e-03	1.576928e-01	9.680488e-04	4.961059e-08	1.649789e-01	6.754208e-02	3.313516e-40	4.494284e-01	1.000000e+00	1.288189e-47	1.020203e-01	1.000000e+00	1.336796e+00
1.387665e+00	4.000000e-03	1.500000e-01	6.662043e-64	1.171384e-01	1.000000e+00	3.177496e-01	2.313812e-01	7.105815e-01	4.711326e-96	1.090381e-01	1.000000e+00	5.861990e-03	1.486076e-01	1.624856e-01	8.034378e-01	2.167886e-01	3.306641e-01	1.408892e-05	1.650234e-01	1.589956e-01	3.086303e-06	1.742406e-01	1.533285e-01	4.326291e-01	6.669132e-01	1.368314e-02	2.369080e-03	2.451325e-01	1.767525e-01	5.528565e-08	1.742335e-01	1.532210e-01	2.383034e-38	1.561990e-01	1.000000e+00	1.674374e-45	9.865988e-02	1.000000e+00	1.562065e+00
1.439848e+00	4.000000e-03	1.500000e-01	4.211331e-61	1.081066e-01	1.000000e+00	3.946134e-01	2.433622e-01	2.839713e-01	3.864400e-92	1.099795e-01	1.000000e+00	6.557954e-03	1.496484e-01	1.584416e-01	9.185978e-01	3.382883e-01	9.288186e-02	1.573540e-05	1.626907e-01	5.306166e-02	3.446507e-06	1.628828e-01	2.258973e-02	5.027334e-01	6.160530e-01	1.446311e-02	2.647670e-03	2.109278e-01	5.186511e-01	6.173809e-08	1.628852e-01	2.259013e-02	1.481446e-36	4.281769e-01	1.000000e+00	1.822053e-43	1.005089e-01	1.000000e+00	1.825169e+00
1.493993e+00	4.000000e-03	1.500000e-01	2.142143e-58	1.189928e-01	1.000000e+00	4.878986e-01	2.871638e-01	1.654803e-01	2.283697e-88	1.119332e-01	1.000000e+00	7.359836e-03	3.786411e-01	3.663048e-01	1.053225e+00	2.763639e-01	1.191628e-01	1.765627e-05	1.679391e-01	1.301461e-01	3.866946e-06	1.657168e-01	3.508111e-02	5.845797e-01	2.858013e-01	1.029271e-01	2.969639e-03	1.507898e-01	2.309177e-01	6.926953e-08	1.657102e-01	3.509345e-02	7.862360e-35	2.494658e-01	1.000000e+00	1.699988e-41	4.578814e-01	1.000000e+00	2.136054e+00
1.550175e+00	4.000000e-03	1.500000e-01	8.518073e-56	1.063424e-01	1.000000e+00	6.008341e-01	1.711602e-01	8.821087e-01	9.830774e-85	1.135680e-01	1.000000e+00	8.285285e-03	1.610369e-01	4.366879e-02	1.208730e+00	2.119073e-01	3.303691e-01	1.988101e-05	1.738177e-01	1.279756e-01	4.354034e-06	1.623389e-01	1.127928e-01	6.814573e-01	5.132025e-01	7.561313e-03	3.350751e-03	6.496945e-01	5.244902e-02	7.799486e-08	1.624452e-01	1.129777e-01	3.529220e-33	1.049652e-01	1.000000e+00	1.290590e-39	1.013755e-01	1.000000e+00	2.502682e+00
1.608469e+00	4.000000e-03	1.500000e-01	2.734728e-53	1.006726e-01	1.000000e+00	7.388298e-01	7.407061e-01	3.711602e-02	3.123433e-81	1.129926e-01	1.000000e+00	9.361029e-03	1.801130e-01	3.817133e-02	1.390014e+00	2.691424e-01	2.051071e-01	2.243365e-05	1.615499e-01	2.740499e-02	4.917499e-06	1.608369e-01	4.276874e-02	7.929764e-01	2.551281e-01	7.977966e-02	3.750247e-03	1.447459e-01	7.532888e-02	8.808832e-08	1.608356e-01	4.278230e-02	1.406374e-31	1.065419e-01	1.000000e+00	8.693304e-38	4.044988e-01	1.000000e+00	2.934958e+00
